Id	UId	Classification	Representative	Domain	Phylum	Class	Order	Family	Genus	Species	ShortGenus	ClassShortGenus	ColorGenus	PCo1	PCo2	PCo3
GCF_014076415.1_ASM1407641v1_genomic|HS4	GCF_014076415.1_ASM1407641v1_genomic	GCF_014076415.1_ASM1407641v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas testosteroni_F	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas testosteroni_F	Comamonas	Gammaproteobacteria|Comamonas	Other	0.272287711847113	0.150434451167973	0.100508620985385
GCF_014105005.1_ASM1410500v1_genomic|HS1	GCF_014105005.1_ASM1410500v1_genomic	GCF_014105005.1_ASM1410500v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	Escherichia	Gammaproteobacteria|Escherichia	Other	-0.0830758681689379	0.00309575365982047	-0.0496853247123422
GCF_014145675.1_ASM1414567v1_genomic|HS15	GCF_014145675.1_ASM1414567v1_genomic	GCF_014145675.1_ASM1414567v1_genomic|HS15	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis sp014145675	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp014145675	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	0.0395049380009049	0.0974097812644724	0.151276819387768
GCF_014145675.1_ASM1414567v1_genomic|HS23	GCF_014145675.1_ASM1414567v1_genomic	GCF_014145675.1_ASM1414567v1_genomic|HS23	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis sp014145675	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp014145675	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	-0.106167244550793	0.0899698059074307	-0.020985108324428
GCF_014170305.1_ASM1417030v1_genomic|HS7	GCF_014170305.1_ASM1417030v1_genomic	GCF_014170305.1_ASM1417030v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter sp014170305	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter sp014170305	Achromobacter	Gammaproteobacteria|Achromobacter	Gammaproteobacteria|Achromobacter	0.299486685635812	-0.0720866158190413	0.227130330930851
GCF_014170335.1_ASM1417033v1_genomic|HS2	GCF_014170335.1_ASM1417033v1_genomic	GCF_014170335.1_ASM1417033v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter sp014170335	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter sp014170335	Achromobacter	Gammaproteobacteria|Achromobacter	Gammaproteobacteria|Achromobacter	0.321764404797794	-0.07546239006535	0.222889241998106
GCF_014189855.1_ASM1418985v1_genomic|HS1	GCF_014189855.1_ASM1418985v1_genomic	GCF_014189855.1_ASM1418985v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella sp014189855	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella sp014189855	Buttiauxella	Gammaproteobacteria|Buttiauxella	Other	-0.157730665381255	0.00244677852773588	0.051767789395379
GCF_014190875.1_ASM1419087v1_genomic|HS7	GCF_014190875.1_ASM1419087v1_genomic	GCF_014190875.1_ASM1419087v1_genomic|HS7	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Paeniglutamicibacter;s__Paeniglutamicibacter cryotolerans	No	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Paeniglutamicibacter	Paeniglutamicibacter cryotolerans	Paeniglutamicibacter	Actinomycetia|Paeniglutamicibacter	Other	-0.0040123878155816	0.0654652824106485	0.0328331648351393
GCF_014192055.1_ASM1419205v1_genomic|HS3	GCF_014192055.1_ASM1419205v1_genomic	GCF_014192055.1_ASM1419205v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas organivorans	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas organivorans	Halomonas	Gammaproteobacteria|Halomonas	Other	-0.0528755118928383	0.0289533936907586	0.0979799341260367
GCF_014192585.1_ASM1419258v1_genomic|HS11	GCF_014192585.1_ASM1419258v1_genomic	GCF_014192585.1_ASM1419258v1_genomic|HS11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp014192585	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp014192585	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.427412570934529	0.00660424924166232	-0.236330369198811
GCF_014192855.1_ASM1419285v1_genomic|HS7	GCF_014192855.1_ASM1419285v1_genomic	GCF_014192855.1_ASM1419285v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia bannensis_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia bannensis_A	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.0879205613990642	0.046793305259993	-0.0349859871428483
GCF_014193025.1_ASM1419302v1_genomic|HS10	GCF_014193025.1_ASM1419302v1_genomic	GCF_014193025.1_ASM1419302v1_genomic|HS10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp014193025	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp014193025	Rhizobium	Alphaproteobacteria|Rhizobium	Other	-0.0261879266864426	-0.271622729983726	-0.0945660175248932
GCF_014195185.1_ASM1419518v1_genomic|HS11	GCF_014195185.1_ASM1419518v1_genomic	GCF_014195185.1_ASM1419518v1_genomic|HS11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax paradoxus_A	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.441325014177216	-0.00992518239141478	-0.261734126221287
GCF_014195185.1_ASM1419518v1_genomic|HS16	GCF_014195185.1_ASM1419518v1_genomic	GCF_014195185.1_ASM1419518v1_genomic|HS16	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax paradoxus_A	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.219394401079279	0.159341264535798	0.0834607334130787
GCF_014195275.1_ASM1419527v1_genomic|HS6	GCF_014195275.1_ASM1419527v1_genomic	GCF_014195275.1_ASM1419527v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp004217005	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp004217005	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.378896081006889	0.00435242187139997	-0.0598907255165369
GCF_014195435.1_ASM1419543v1_genomic|HS10	GCF_014195435.1_ASM1419543v1_genomic	GCF_014195435.1_ASM1419543v1_genomic|HS10	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharomonospora;s__Saccharomonospora sediminis	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora sediminis	Saccharomonospora	Actinomycetia|Saccharomonospora	Other	-0.140181029267424	0.0950420855979636	0.0250888575520833
GCF_014196055.1_ASM1419605v1_genomic|HS7	GCF_014196055.1_ASM1419605v1_genomic	GCF_014196055.1_ASM1419605v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium hassiacum	No	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium hassiacum	Novosphingobium	Alphaproteobacteria|Novosphingobium	Other	-0.135902889088053	-0.0391577981187589	0.00938938386711261
GCF_014196625.1_ASM1419662v1_genomic|HS3	GCF_014196625.1_ASM1419662v1_genomic	GCF_014196625.1_ASM1419662v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella;s__Martelella radicis	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Martelella	Martelella radicis	Martelella	Alphaproteobacteria|Martelella	Other	0.0458466132968985	0.0755419678621104	0.0540628904710489
GCF_014196795.1_ASM1419679v1_genomic|HS4	GCF_014196795.1_ASM1419679v1_genomic	GCF_014196795.1_ASM1419679v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sagittula;s__Sagittula marina	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sagittula	Sagittula marina	Sagittula	Alphaproteobacteria|Sagittula	Other	-0.0583232782137699	-0.0210062323138171	0.0449474226494588
GCF_014199635.1_ASM1419963v1_genomic|HS10	GCF_014199635.1_ASM1419963v1_genomic	GCF_014199635.1_ASM1419963v1_genomic|HS10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium taihuense	No	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium taihuense	Novosphingobium	Alphaproteobacteria|Novosphingobium	Other	0.170233357284361	0.114364640416764	0.141005694299359
GCF_014199635.1_ASM1419963v1_genomic|HS9	GCF_014199635.1_ASM1419963v1_genomic	GCF_014199635.1_ASM1419963v1_genomic|HS9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium taihuense	No	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium taihuense	Novosphingobium	Alphaproteobacteria|Novosphingobium	Other	-0.0668676085559581	0.0569070480236456	0.152448729901552
GCF_014200955.1_ASM1420095v1_genomic|HS4	GCF_014200955.1_ASM1420095v1_genomic	GCF_014200955.1_ASM1420095v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia sp000092885	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp000092885	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.167394844020452	0.105026670205905	-0.0722760082695933
GCF_014203965.1_ASM1420396v1_genomic|HS13	GCF_014203965.1_ASM1420396v1_genomic	GCF_014203965.1_ASM1420396v1_genomic|HS13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp014203965	No	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp014203965	Sphingobium	Alphaproteobacteria|Sphingobium	Other	-0.0313273805894545	0.0114167030975891	0.169770055731895
GCF_014204515.1_ASM1420451v1_genomic|HS3	GCF_014204515.1_ASM1420451v1_genomic	GCF_014204515.1_ASM1420451v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas nitritireducens_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas nitritireducens_A	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.100710149596131	0.0625310513561284	-0.0781225623325178
GCF_014204625.1_ASM1420462v1_genomic|HS3	GCF_014204625.1_ASM1420462v1_genomic	GCF_014204625.1_ASM1420462v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium vitis_F	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium	Allorhizobium vitis_F	Allorhizobium	Alphaproteobacteria|Allorhizobium	Other	-0.13392234844471	0.00676093951299677	0.0010179305807507
GCF_014207255.1_ASM1420725v1_genomic|HS3	GCF_014207255.1_ASM1420725v1_genomic	GCF_014207255.1_ASM1420725v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014207255	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp014207255	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.145225910411254	-0.0515807407114622	0.0377418891163614
GCF_014207375.1_ASM1420737v1_genomic|HS7	GCF_014207375.1_ASM1420737v1_genomic	GCF_014207375.1_ASM1420737v1_genomic|HS7	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__MA-N2;s__MA-N2 sp014207375	No	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	MA-N2	MA-N2 sp014207375	MA-N2	Actinomycetia|MA-N2	Other	0.00399929918257503	-0.0245886729357792	0.0452884792222809
GCF_014218705.1_ASM1421870v1_genomic|HS2	GCF_014218705.1_ASM1421870v1_genomic	GCF_014218705.1_ASM1421870v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera sichuanensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera sichuanensis	Kluyvera	Gammaproteobacteria|Kluyvera	Other	-0.167843067479091	-0.0133034429498833	0.0872359622820318
GCF_014237835.1_ASM1423783v1_genomic|HS5	GCF_014237835.1_ASM1423783v1_genomic	GCF_014237835.1_ASM1423783v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium sp014237835	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium	Allorhizobium sp014237835	Allorhizobium	Alphaproteobacteria|Allorhizobium	Other	-0.212091714585599	-0.0840534219922873	0.152497548681596
GCF_014256275.1_ASM1425627v1_genomic|HS19	GCF_014256275.1_ASM1425627v1_genomic	GCF_014256275.1_ASM1425627v1_genomic|HS19	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus wratislaviensis_A	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus wratislaviensis_A	Rhodococcus	Actinomycetia|Rhodococcus	Other	-0.14711714663445	0.097580428070715	-0.0850381474023745
GCF_014268305.1_ASM1426830v1_genomic|HS1	GCF_014268305.1_ASM1426830v1_genomic	GCF_014268305.1_ASM1426830v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E poae	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E poae	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.190956815971185	-0.0328030207045438	0.134711106920853
GCF_014268345.1_ASM1426834v1_genomic|HS4	GCF_014268345.1_ASM1426834v1_genomic	GCF_014268345.1_ASM1426834v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E cedrina	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E cedrina	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.160384067897017	-0.0425817659173519	0.139859271185589
GCF_014297465.1_ASM1429746v1_genomic|HS8	GCF_014297465.1_ASM1429746v1_genomic	GCF_014297465.1_ASM1429746v1_genomic|HS8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter sp014297465	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	Ramlibacter sp014297465	Ramlibacter	Gammaproteobacteria|Ramlibacter	Other	0.373463799499015	-0.0303798157817826	-0.0906576069072454
GCF_014302995.1_ASM1430299v1_genomic|HS8	GCF_014302995.1_ASM1430299v1_genomic	GCF_014302995.1_ASM1430299v1_genomic|HS8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp014302995	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp014302995	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.407541899058843	-0.0233819127805976	-0.268631274799457
GCF_014303735.1_ASM1430373v1_genomic|HS6	GCF_014303735.1_ASM1430373v1_genomic	GCF_014303735.1_ASM1430373v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp014303735	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp014303735	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.378250951469324	-0.00834798477146423	-0.0473607173311949
GCF_014384845.1_ASM1438484v1_genomic|HS10	GCF_014384845.1_ASM1438484v1_genomic	GCF_014384845.1_ASM1438484v1_genomic|HS10	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia jiangsuensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia jiangsuensis	Caballeronia	Gammaproteobacteria|Caballeronia	Gammaproteobacteria|Caballeronia	-0.17068489616555	0.0795650269042175	-0.0304996788149862
GCF_014397655.1_ASM1439765v1_genomic|HS15	GCF_014397655.1_ASM1439765v1_genomic	GCF_014397655.1_ASM1439765v1_genomic|HS15	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia tuberum	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia tuberum	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.125566832303928	0.00713535877106607	0.000656323463141862
GCF_014397785.1_ASM1439778v1_genomic|HS9	GCF_014397785.1_ASM1439778v1_genomic	GCF_014397785.1_ASM1439778v1_genomic|HS9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia sp014397785	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp014397785	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.137920018805706	0.0522509563529005	-0.00510690199140223
GCF_014495685.1_ASM1449568v1_genomic|HS5	GCF_014495685.1_ASM1449568v1_genomic	GCF_014495685.1_ASM1449568v1_genomic|HS5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp014495685	No	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp014495685	Streptomyces	Actinomycetia|Streptomyces	Actinomycetia|Streptomyces	-0.196297777629952	0.0773981534024715	-0.00668913683736246
GCF_014529725.1_ASM1452972v1_genomic|HS4	GCF_014529725.1_ASM1452972v1_genomic	GCF_014529725.1_ASM1452972v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter bronchisepticus_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter bronchisepticus_A	Achromobacter	Gammaproteobacteria|Achromobacter	Gammaproteobacteria|Achromobacter	0.325722527358099	-0.0797666495921566	0.223956470870297
GCF_014622905.1_ASM1462290v1_genomic|HS6	GCF_014622905.1_ASM1462290v1_genomic	GCF_014622905.1_ASM1462290v1_genomic|HS6	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia sp014041935	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia sp014041935	Gordonia	Actinomycetia|Gordonia	Other	-0.0967774860994285	0.0976290363442463	-0.0408779734114291
GCF_014635305.1_ASM1463530v1_genomic|HS3	GCF_014635305.1_ASM1463530v1_genomic	GCF_014635305.1_ASM1463530v1_genomic|HS3	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Williamsia_A;s__Williamsia_A phyllosphaerae	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Williamsia_A	Williamsia_A phyllosphaerae	Williamsia	Actinomycetia|Williamsia	Other	-0.13025640416544	0.107517691428514	0.110083380964286
GCF_014641945.1_ASM1464194v1_genomic|HS2	GCF_014641945.1_ASM1464194v1_genomic	GCF_014641945.1_ASM1464194v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium;s__Marinobacterium zhoushanense	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Marinobacterium	Marinobacterium zhoushanense	Marinobacterium	Gammaproteobacteria|Marinobacterium	Other	-0.0949697647221542	-0.000800177901400436	0.0567224679066233
GCF_014641945.1_ASM1464194v1_genomic|HS4	GCF_014641945.1_ASM1464194v1_genomic	GCF_014641945.1_ASM1464194v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium;s__Marinobacterium zhoushanense	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Marinobacterium	Marinobacterium zhoushanense	Marinobacterium	Gammaproteobacteria|Marinobacterium	Other	0.134005944708601	-0.10827039688936	0.0406145245836806
GCF_014645815.1_ASM1464581v1_genomic|HS21	GCF_014645815.1_ASM1464581v1_genomic	GCF_014645815.1_ASM1464581v1_genomic|HS21	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces fuscichromogenes	No	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fuscichromogenes	Streptomyces	Actinomycetia|Streptomyces	Actinomycetia|Streptomyces	-0.0355566921974268	-0.0681107386770807	0.0282055864537833
GCF_014649655.1_ASM1464965v1_genomic|HS18	GCF_014649655.1_ASM1464965v1_genomic	GCF_014649655.1_ASM1464965v1_genomic|HS18	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces humidus	No	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces humidus	Streptomyces	Actinomycetia|Streptomyces	Actinomycetia|Streptomyces	-0.283829673144432	0.0343545065025168	0.0144877270364412
GCF_014652815.1_ASM1465281v1_genomic|HS7	GCF_014652815.1_ASM1465281v1_genomic	GCF_014652815.1_ASM1465281v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Alcaligenes;s__Alcaligenes pakistanensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Alcaligenes	Alcaligenes pakistanensis	Alcaligenes	Gammaproteobacteria|Alcaligenes	Other	0.279714100694813	0.206226774976941	0.0930705123139094
GCF_014653945.1_ASM1465394v1_genomic|HS3	GCF_014653945.1_ASM1465394v1_genomic	GCF_014653945.1_ASM1465394v1_genomic|HS3	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis deserti	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis deserti	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	-0.120078995883539	0.115066420135905	-0.144615234597514
GCF_014673215.1_ASM1467321v1_genomic|HS8	GCF_014673215.1_ASM1467321v1_genomic	GCF_014673215.1_ASM1467321v1_genomic|HS8	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia sp010548645	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia sp010548645	Gordonia	Actinomycetia|Gordonia	Other	-0.152280150624535	0.0705062710095636	-0.0368542748498767
